rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
3109,PROMOTIONAL_4IP3zfr8Tvk_F033.jpg,4IP3zfr8Tvk,-0.0351,"a can of beer, clearly visible",143.7,0.1901
3110,PROMOTIONAL_NEkFNbY2ZJU_F010.jpg,NEkFNbY2ZJU,-0.0351,"a can of beer, clearly visible",447.0,0.2015
3111,PROMOTIONAL_qXlhj_LwBNc_F010.jpg,qXlhj_LwBNc,-0.0351,"a can of beer, clearly visible",161.5,0.1924
3112,PROMOTIONAL_ZPkbtIBypb0_F022.jpg,ZPkbtIBypb0,-0.0352,"a vape or e-cigarette device, clearly visible",271.7,0.1986
3113,PROMOTIONAL_hbQ4dEjaJ6c_F149.jpg,hbQ4dEjaJ6c,-0.0352,"a cigar being smoked, clearly visible",256.1,0.1946
3114,PROMOTIONAL_ZdlX7gvDZ0U_F018.jpg,ZdlX7gvDZ0U,-0.0352,"a can of beer, clearly visible",1371.9,0.2003
3115,PROMOTIONAL_oWPLQY-tESk_F005.jpg,oWPLQY-tESk,-0.0353,"a glass of beer or wine, clearly visible",273.5,0.2077
3116,PROMOTIONAL_FnULv0U14UY_F044.jpg,FnULv0U14UY,-0.0354,"a cigar being smoked, clearly visible",172.7,0.2339
3117,PROMOTIONAL_EAnIJkAsP14_F057.jpg,EAnIJkAsP14,-0.0354,"a cigar being smoked, clearly visible",142.4,0.2124
3118,PROMOTIONAL_kJofDnUYPhw_F065.jpg,kJofDnUYPhw,-0.0354,"a can of beer, clearly visible",201.8,0.1911
3119,PROMOTIONAL_oWPLQY-tESk_F029.jpg,oWPLQY-tESk,-0.0354,"a vape or e-cigarette device, clearly visible",338.5,0.1924
3120,PROMOTIONAL_4rN1GAFrzi4_F013.jpg,4rN1GAFrzi4,-0.0354,"a person smoking a cigarette, cigarette clearly visible",529.6,0.2079
3121,PROMOTIONAL_ZjaOdXCXgJw_F013.jpg,ZjaOdXCXgJw,-0.0354,"a can of beer, clearly visible",933.5,0.2000
3122,PROMOTIONAL_ob1RBsKnLP0_F018.jpg,ob1RBsKnLP0,-0.0354,"a can of beer, clearly visible",133.5,0.1861
3123,PROMOTIONAL_AkkChMJv4wA_F011.jpg,AkkChMJv4wA,-0.0354,"a vape or e-cigarette device, clearly visible",117.6,0.1900
3124,PROMOTIONAL_rIYna5PfdDU_F034.jpg,rIYna5PfdDU,-0.0355,"a vape or e-cigarette device, clearly visible",117.2,0.2360
3125,PROMOTIONAL_NEkFNbY2ZJU_F014.jpg,NEkFNbY2ZJU,-0.0355,"a can of beer, clearly visible",550.7,0.2060
3126,PROMOTIONAL_5mwDEv-TSEk_F089.jpg,5mwDEv-TSEk,-0.0355,"a person smoking a cigarette, cigarette clearly visible",294.0,0.1917
3127,PROMOTIONAL_qXlhj_LwBNc_F008.jpg,qXlhj_LwBNc,-0.0355,"a cigar being smoked, clearly visible",169.8,0.1939
3128,PROMOTIONAL_Q0yse1BaA8w_F003.jpg,Q0yse1BaA8w,-0.0355,"a cigar being smoked, clearly visible",293.2,0.2279
3129,PROMOTIONAL_gN8Ol4w9u6s_F208.jpg,gN8Ol4w9u6s,-0.0355,"a vape or e-cigarette device, clearly visible",212.7,0.2220
3130,PROMOTIONAL_AkkChMJv4wA_F017.jpg,AkkChMJv4wA,-0.0355,"a glass of beer or wine, clearly visible",101.0,0.2131
3131,PROMOTIONAL_ZjaOdXCXgJw_F018.jpg,ZjaOdXCXgJw,-0.0355,"a person smoking a cigarette, cigarette clearly visible",620.9,0.2019
3132,PROMOTIONAL_M98NqbcWdyI_F049.jpg,M98NqbcWdyI,-0.0356,"a vape or e-cigarette device, clearly visible",133.0,0.2041
3133,PROMOTIONAL_tvgJjsc0xUs_F018.jpg,tvgJjsc0xUs,-0.0356,"a glass of beer or wine, clearly visible",413.3,0.2438
3134,PROMOTIONAL_ZjaOdXCXgJw_F057.jpg,ZjaOdXCXgJw,-0.0356,"a person smoking a cigarette, cigarette clearly visible",208.6,0.1968
3135,PROMOTIONAL_BwlGHrC73tA_F098.jpg,BwlGHrC73tA,-0.0356,"a cigar being smoked, clearly visible",106.8,0.2230
3136,PROMOTIONAL_ZPkbtIBypb0_F192.jpg,ZPkbtIBypb0,-0.0356,"a person smoking a cigarette, cigarette clearly visible",413.0,0.2169
3137,PROMOTIONAL_ZjaOdXCXgJw_F009.jpg,ZjaOdXCXgJw,-0.0356,a hookah pipe,871.4,0.1845
3138,PROMOTIONAL_Q0yse1BaA8w_F004.jpg,Q0yse1BaA8w,-0.0356,"a person smoking a cigarette, cigarette clearly visible",291.7,0.2261
3139,PROMOTIONAL_RnL8eDxT7Cg_F057.jpg,RnL8eDxT7Cg,-0.0356,"a vape or e-cigarette device, clearly visible",153.2,0.2263
3140,PROMOTIONAL_Lu747R2Ktis_F018.jpg,Lu747R2Ktis,-0.0357,"a cigar being smoked, clearly visible",1079.1,0.2144
3141,PROMOTIONAL_gN8Ol4w9u6s_F221.jpg,gN8Ol4w9u6s,-0.0357,"a cigar being smoked, clearly visible",324.6,0.2019
3142,PROMOTIONAL_gN8Ol4w9u6s_F099.jpg,gN8Ol4w9u6s,-0.0357,"a vape or e-cigarette device, clearly visible",205.5,0.2090
3143,PROMOTIONAL_iEGY45xE5io_F031.jpg,iEGY45xE5io,-0.0357,"a vape or e-cigarette device, clearly visible",318.5,0.2036
3144,PROMOTIONAL_gN8Ol4w9u6s_F082.jpg,gN8Ol4w9u6s,-0.0358,"a vape or e-cigarette device, clearly visible",296.9,0.2098
3145,PROMOTIONAL_BJpdusGS8Ak_F045.jpg,BJpdusGS8Ak,-0.0358,"a glass of beer or wine, clearly visible",416.2,0.2538
3146,PROMOTIONAL_OWDIGDyOhcI_F004.jpg,OWDIGDyOhcI,-0.0358,"a can of beer, clearly visible",227.8,0.2272
3147,PROMOTIONAL_eOXk8As-HZk_F154.jpg,eOXk8As-HZk,-0.0359,a hookah pipe,101.7,0.2031
3148,PROMOTIONAL_ymCBZ6xXJkY_F113.jpg,ymCBZ6xXJkY,-0.0359,a hookah pipe,3716.0,0.1968
3149,PROMOTIONAL_rIYna5PfdDU_F029.jpg,rIYna5PfdDU,-0.0359,a photo of a cigarette pack,160.8,0.2404
3150,PROMOTIONAL_A2GEyAxegRY_F046.jpg,A2GEyAxegRY,-0.0359,"a person smoking a cigarette, cigarette clearly visible",360.2,0.2251
3151,PROMOTIONAL_o2cFKv3Sb_8_F038.jpg,o2cFKv3Sb_8,-0.0360,"a vape or e-cigarette device, clearly visible",916.7,0.2198
3152,PROMOTIONAL_DsWP_FrACgM_F077.jpg,DsWP_FrACgM,-0.0360,"a vape or e-cigarette device, clearly visible",161.1,0.1858
3153,PROMOTIONAL_WxyusRiyLrA_F059.jpg,WxyusRiyLrA,-0.0360,a pouch or sachet of gutka or pan masala with visible branding,156.4,0.2363
3154,PROMOTIONAL_M98NqbcWdyI_F018.jpg,M98NqbcWdyI,-0.0361,"a vape or e-cigarette device, clearly visible",112.2,0.2258
3155,PROMOTIONAL_DsWP_FrACgM_F015.jpg,DsWP_FrACgM,-0.0362,"a can of beer, clearly visible",382.5,0.2066
3156,PROMOTIONAL_RnL8eDxT7Cg_F044.jpg,RnL8eDxT7Cg,-0.0362,"a cigar being smoked, clearly visible",251.7,0.2183
3157,PROMOTIONAL_gN8Ol4w9u6s_F157.jpg,gN8Ol4w9u6s,-0.0363,a hookah pipe,107.1,0.1967
3158,PROMOTIONAL_zNfEfnyxE6c_F007.jpg,zNfEfnyxE6c,-0.0363,"a cigar being smoked, clearly visible",318.9,0.2105
3159,PROMOTIONAL_hbQ4dEjaJ6c_F139.jpg,hbQ4dEjaJ6c,-0.0363,"a glass of beer or wine, clearly visible",197.3,0.1891
3160,PROMOTIONAL_oC9BCdJmuZc_F002.jpg,oC9BCdJmuZc,-0.0363,"a cigar being smoked, clearly visible",264.4,0.1851
3161,PROMOTIONAL_ymCBZ6xXJkY_F109.jpg,ymCBZ6xXJkY,-0.0363,a photo of a cigarette pack,2796.7,0.2117
3162,PROMOTIONAL_ZPkbtIBypb0_F218.jpg,ZPkbtIBypb0,-0.0364,"a vape or e-cigarette device, clearly visible",310.7,0.2121
3163,PROMOTIONAL_kJofDnUYPhw_F255.jpg,kJofDnUYPhw,-0.0364,"a can of beer, clearly visible",148.7,0.2215
3164,PROMOTIONAL_XwgNLyk38sI_F004.jpg,XwgNLyk38sI,-0.0364,a photo of a cigarette pack,622.7,0.2642
3165,PROMOTIONAL_5rX-wl7b5Vg_F015.jpg,5rX-wl7b5Vg,-0.0365,"a vape or e-cigarette device, clearly visible",277.5,0.2051
3166,PROMOTIONAL_NEkFNbY2ZJU_F017.jpg,NEkFNbY2ZJU,-0.0365,"a can of beer, clearly visible",404.7,0.2118
3167,PROMOTIONAL_gN8Ol4w9u6s_F227.jpg,gN8Ol4w9u6s,-0.0365,"a can of beer, clearly visible",518.2,0.2082
3168,PROMOTIONAL_kJofDnUYPhw_F094.jpg,kJofDnUYPhw,-0.0365,"a vape or e-cigarette device, clearly visible",268.0,0.2251
3169,PROMOTIONAL_JWnkH7vjXTg_F030.jpg,JWnkH7vjXTg,-0.0365,"a cigar being smoked, clearly visible",1514.3,0.2271
3170,PROMOTIONAL_ob1RBsKnLP0_F049.jpg,ob1RBsKnLP0,-0.0366,"a cigar being smoked, clearly visible",218.8,0.1972
3171,PROMOTIONAL_WxyusRiyLrA_F060.jpg,WxyusRiyLrA,-0.0366,a pouch or sachet of gutka or pan masala with visible branding,191.1,0.2310
3172,PROMOTIONAL_4rN1GAFrzi4_F123.jpg,4rN1GAFrzi4,-0.0367,a pouch or sachet of gutka or pan masala with visible branding,682.0,0.1959
3173,PROMOTIONAL_H2qy5DVUOw8_F003.jpg,H2qy5DVUOw8,-0.0367,"a cigar being smoked, clearly visible",331.4,0.1943
3174,PROMOTIONAL_o2cFKv3Sb_8_F034.jpg,o2cFKv3Sb_8,-0.0367,"a glass of beer or wine, clearly visible",844.6,0.2010
3175,PROMOTIONAL_kJofDnUYPhw_F348.jpg,kJofDnUYPhw,-0.0368,"a cigar being smoked, clearly visible",698.5,0.2368
3176,PROMOTIONAL_V30umsF1l7c_F059.jpg,V30umsF1l7c,-0.0368,"a can of beer, clearly visible",290.4,0.2028
3177,PROMOTIONAL_V30umsF1l7c_F038.jpg,V30umsF1l7c,-0.0368,"a cigar being smoked, clearly visible",253.3,0.2066
3178,PROMOTIONAL_BJpdusGS8Ak_F051.jpg,BJpdusGS8Ak,-0.0369,"a vape or e-cigarette device, clearly visible",691.7,0.2098
3179,PROMOTIONAL_kJofDnUYPhw_F090.jpg,kJofDnUYPhw,-0.0369,"a person smoking a cigarette, cigarette clearly visible",170.2,0.2399
3180,PROMOTIONAL_oWPLQY-tESk_F030.jpg,oWPLQY-tESk,-0.0369,"a vape or e-cigarette device, clearly visible",311.2,0.2012
3181,PROMOTIONAL_ZPkbtIBypb0_F014.jpg,ZPkbtIBypb0,-0.0370,a photo of a cigarette pack,459.2,0.2065
3182,PROMOTIONAL_ZjaOdXCXgJw_F046.jpg,ZjaOdXCXgJw,-0.0370,a pouch or sachet of gutka or pan masala with visible branding,1369.5,0.2013
3183,PROMOTIONAL_DfohsAEWphs_F019.jpg,DfohsAEWphs,-0.0370,a pouch or sachet of gutka or pan masala with visible branding,872.1,0.2026
3184,PROMOTIONAL_NEkFNbY2ZJU_F016.jpg,NEkFNbY2ZJU,-0.0370,"a can of beer, clearly visible",398.6,0.2056
3185,PROMOTIONAL_ZdlX7gvDZ0U_F011.jpg,ZdlX7gvDZ0U,-0.0371,a pouch or sachet of gutka or pan masala with visible branding,1387.7,0.1916
3186,PROMOTIONAL_4rN1GAFrzi4_F073.jpg,4rN1GAFrzi4,-0.0371,"a person smoking a cigarette, cigarette clearly visible",481.1,0.1996
3187,PROMOTIONAL_Tl8jMFYa60o_F038.jpg,Tl8jMFYa60o,-0.0372,a pouch or sachet of gutka or pan masala with visible branding,392.8,0.1811
3188,PROMOTIONAL_4rN1GAFrzi4_F142.jpg,4rN1GAFrzi4,-0.0372,"a glass of beer or wine, clearly visible",557.1,0.2097
3189,PROMOTIONAL_4rN1GAFrzi4_F075.jpg,4rN1GAFrzi4,-0.0372,"a can of beer, clearly visible",503.1,0.1910
3190,PROMOTIONAL_ZPkbtIBypb0_F173.jpg,ZPkbtIBypb0,-0.0373,a pouch or sachet of gutka or pan masala with visible branding,592.1,0.2071
3191,PROMOTIONAL_kJofDnUYPhw_F352.jpg,kJofDnUYPhw,-0.0373,"a can of beer, clearly visible",717.1,0.2454
3192,PROMOTIONAL_ZPkbtIBypb0_F075.jpg,ZPkbtIBypb0,-0.0373,"a vape or e-cigarette device, clearly visible",472.4,0.2183
3193,PROMOTIONAL_9VLJyBaIiMQ_F032.jpg,9VLJyBaIiMQ,-0.0373,"a cigar being smoked, clearly visible",301.2,0.1984
3194,PROMOTIONAL_9VLJyBaIiMQ_F054.jpg,9VLJyBaIiMQ,-0.0374,"a vape or e-cigarette device, clearly visible",211.8,0.1688
3195,PROMOTIONAL_iN7n_T5Jh54_F051.jpg,iN7n_T5Jh54,-0.0374,"a glass of beer or wine, clearly visible",783.8,0.1746
3196,PROMOTIONAL_FnULv0U14UY_F058.jpg,FnULv0U14UY,-0.0375,a photo of a cigarette pack,627.1,0.2034
3197,PROMOTIONAL_gN8Ol4w9u6s_F196.jpg,gN8Ol4w9u6s,-0.0375,a photo of a cigarette pack,597.0,0.2138
3198,PROMOTIONAL_ZdlX7gvDZ0U_F009.jpg,ZdlX7gvDZ0U,-0.0375,a pouch or sachet of gutka or pan masala with visible branding,1237.2,0.1888
3199,PROMOTIONAL_ZPkbtIBypb0_F310.jpg,ZPkbtIBypb0,-0.0375,"a can of beer, clearly visible",451.3,0.2036
3200,PROMOTIONAL_4IP3zfr8Tvk_F040.jpg,4IP3zfr8Tvk,-0.0376,"a can of beer, clearly visible",231.4,0.1799
3201,PROMOTIONAL_qXlhj_LwBNc_F097.jpg,qXlhj_LwBNc,-0.0376,"a can of beer, clearly visible",338.3,0.2198
3202,PROMOTIONAL_9VLJyBaIiMQ_F042.jpg,9VLJyBaIiMQ,-0.0376,"a can of beer, clearly visible",261.4,0.2002
3203,PROMOTIONAL_ymCBZ6xXJkY_F093.jpg,ymCBZ6xXJkY,-0.0376,a photo of a cigarette pack,200.7,0.2405
3204,PROMOTIONAL_ymCBZ6xXJkY_F056.jpg,ymCBZ6xXJkY,-0.0377,"a vape or e-cigarette device, clearly visible",398.1,0.2059
3205,PROMOTIONAL_ZPkbtIBypb0_F061.jpg,ZPkbtIBypb0,-0.0377,"a can of beer, clearly visible",381.4,0.2194
3206,PROMOTIONAL_Lu747R2Ktis_F015.jpg,Lu747R2Ktis,-0.0377,"a can of beer, clearly visible",729.2,0.1933
3207,PROMOTIONAL_oWPLQY-tESk_F047.jpg,oWPLQY-tESk,-0.0378,"a can of beer, clearly visible",1729.4,0.1780
3208,PROMOTIONAL_gN8Ol4w9u6s_F044.jpg,gN8Ol4w9u6s,-0.0378,"a vape or e-cigarette device, clearly visible",100.4,0.1937
3209,PROMOTIONAL_gN8Ol4w9u6s_F096.jpg,gN8Ol4w9u6s,-0.0378,"a vape or e-cigarette device, clearly visible",237.9,0.2132
3210,PROMOTIONAL_f5m68k2yyfo_F006.jpg,f5m68k2yyfo,-0.0378,"a glass of beer or wine, clearly visible",818.0,0.2040
3211,PROMOTIONAL_oWPLQY-tESk_F010.jpg,oWPLQY-tESk,-0.0379,"a vape or e-cigarette device, clearly visible",243.6,0.1894
3212,PROMOTIONAL_A2GEyAxegRY_F025.jpg,A2GEyAxegRY,-0.0379,"a vape or e-cigarette device, clearly visible",169.2,0.2276
3213,PROMOTIONAL_kJofDnUYPhw_F142.jpg,kJofDnUYPhw,-0.0379,"a cigar being smoked, clearly visible",235.9,0.2057
3214,PROMOTIONAL_A2GEyAxegRY_F056.jpg,A2GEyAxegRY,-0.0380,"a can of beer, clearly visible",149.7,0.2006
3215,PROMOTIONAL_ZPkbtIBypb0_F070.jpg,ZPkbtIBypb0,-0.0380,a pouch or sachet of gutka or pan masala with visible branding,405.6,0.2036
3216,PROMOTIONAL_Tl8jMFYa60o_F028.jpg,Tl8jMFYa60o,-0.0380,a pouch or sachet of gutka or pan masala with visible branding,393.1,0.2137
3217,PROMOTIONAL_hbQ4dEjaJ6c_F049.jpg,hbQ4dEjaJ6c,-0.0381,"a vape or e-cigarette device, clearly visible",311.2,0.1899
3218,PROMOTIONAL_OWSC-C447aY_F016.jpg,OWSC-C447aY,-0.0381,a pouch or sachet of gutka or pan masala with visible branding,135.2,0.1900
3219,PROMOTIONAL_ZPkbtIBypb0_F320.jpg,ZPkbtIBypb0,-0.0381,"a cigar being smoked, clearly visible",402.6,0.2368
3220,PROMOTIONAL_rIYna5PfdDU_F014.jpg,rIYna5PfdDU,-0.0381,"a vape or e-cigarette device, clearly visible",233.0,0.2286
3221,PROMOTIONAL_RnL8eDxT7Cg_F111.jpg,RnL8eDxT7Cg,-0.0382,"a cigar being smoked, clearly visible",440.0,0.2091
3222,PROMOTIONAL_ymCBZ6xXJkY_F107.jpg,ymCBZ6xXJkY,-0.0382,a photo of a cigarette pack,2107.9,0.2139
3223,PROMOTIONAL_A2GEyAxegRY_F030.jpg,A2GEyAxegRY,-0.0382,a photo of a cigarette pack,248.8,0.2286
3224,PROMOTIONAL_hbQ4dEjaJ6c_F031.jpg,hbQ4dEjaJ6c,-0.0382,"a vape or e-cigarette device, clearly visible",155.1,0.1883
3225,PROMOTIONAL_i8sQcC6wF1Q_F031.jpg,i8sQcC6wF1Q,-0.0382,a pouch or sachet of gutka or pan masala with visible branding,599.2,0.1844
3226,PROMOTIONAL_A2GEyAxegRY_F099.jpg,A2GEyAxegRY,-0.0383,"a person smoking a cigarette, cigarette clearly visible",363.0,0.1891
3227,PROMOTIONAL_ZdlX7gvDZ0U_F017.jpg,ZdlX7gvDZ0U,-0.0383,a pouch or sachet of gutka or pan masala with visible branding,1340.5,0.1954
3228,PROMOTIONAL_o2cFKv3Sb_8_F011.jpg,o2cFKv3Sb_8,-0.0383,"a can of beer, clearly visible",1135.5,0.2107
3229,PROMOTIONAL_DsWP_FrACgM_F002.jpg,DsWP_FrACgM,-0.0383,"a person smoking a cigarette, cigarette clearly visible",105.8,0.1916
3230,PROMOTIONAL_OWSC-C447aY_F004.jpg,OWSC-C447aY,-0.0383,"a vape or e-cigarette device, clearly visible",274.6,0.2099
3231,PROMOTIONAL_ymCBZ6xXJkY_F042.jpg,ymCBZ6xXJkY,-0.0384,"a vape or e-cigarette device, clearly visible",204.6,0.1978
3232,PROMOTIONAL_gN8Ol4w9u6s_F145.jpg,gN8Ol4w9u6s,-0.0384,"a can of beer, clearly visible",859.7,0.1985
3233,PROMOTIONAL_M98NqbcWdyI_F039.jpg,M98NqbcWdyI,-0.0384,"a vape or e-cigarette device, clearly visible",129.6,0.2257
3234,PROMOTIONAL_BwlGHrC73tA_F101.jpg,BwlGHrC73tA,-0.0386,"a person smoking a cigarette, cigarette clearly visible",353.8,0.1913
3235,PROMOTIONAL_ZPkbtIBypb0_F109.jpg,ZPkbtIBypb0,-0.0386,"a vape or e-cigarette device, clearly visible",354.9,0.1965
3236,PROMOTIONAL_hbQ4dEjaJ6c_F112.jpg,hbQ4dEjaJ6c,-0.0386,"a vape or e-cigarette device, clearly visible",238.1,0.1995
3237,PROMOTIONAL_4IP3zfr8Tvk_F011.jpg,4IP3zfr8Tvk,-0.0387,"a cigar being smoked, clearly visible",193.0,0.1899
3238,PROMOTIONAL_ZPkbtIBypb0_F065.jpg,ZPkbtIBypb0,-0.0388,"a vape or e-cigarette device, clearly visible",303.5,0.2298
3239,PROMOTIONAL_BJpdusGS8Ak_F072.jpg,BJpdusGS8Ak,-0.0388,"a vape or e-cigarette device, clearly visible",388.9,0.2146
3240,PROMOTIONAL_ZPkbtIBypb0_F325.jpg,ZPkbtIBypb0,-0.0389,"a can of beer, clearly visible",660.8,0.2121
3241,PROMOTIONAL_ZPkbtIBypb0_F130.jpg,ZPkbtIBypb0,-0.0389,"a cigar being smoked, clearly visible",433.0,0.2020
3242,PROMOTIONAL_ob1RBsKnLP0_F004.jpg,ob1RBsKnLP0,-0.0389,a hookah pipe,496.7,0.2043
3243,PROMOTIONAL_4rN1GAFrzi4_F105.jpg,4rN1GAFrzi4,-0.0389,"a person smoking a cigarette, cigarette clearly visible",284.4,0.2155
3244,PROMOTIONAL_ZjaOdXCXgJw_F059.jpg,ZjaOdXCXgJw,-0.0390,a pouch or sachet of gutka or pan masala with visible branding,646.5,0.1981
3245,PROMOTIONAL_Hb8o6UzLB-k_F004.jpg,Hb8o6UzLB-k,-0.0390,"a vape or e-cigarette device, clearly visible",404.4,0.2111
3246,PROMOTIONAL_ZPkbtIBypb0_F012.jpg,ZPkbtIBypb0,-0.0390,"a cigar being smoked, clearly visible",839.8,0.1898
3247,PROMOTIONAL_ZdlX7gvDZ0U_F014.jpg,ZdlX7gvDZ0U,-0.0391,a pouch or sachet of gutka or pan masala with visible branding,1007.4,0.1987
3248,PROMOTIONAL_ymCBZ6xXJkY_F044.jpg,ymCBZ6xXJkY,-0.0391,a pouch or sachet of gutka or pan masala with visible branding,254.0,0.1884
3249,PROMOTIONAL_3MaLTyJokyM_F033.jpg,3MaLTyJokyM,-0.0392,"a vape or e-cigarette device, clearly visible",356.6,0.1824
3250,PROMOTIONAL_iEGY45xE5io_F039.jpg,iEGY45xE5io,-0.0392,"a vape or e-cigarette device, clearly visible",247.3,0.1808
3251,PROMOTIONAL_gN8Ol4w9u6s_F219.jpg,gN8Ol4w9u6s,-0.0392,"a can of beer, clearly visible",268.4,0.1956
3252,PROMOTIONAL_ZPkbtIBypb0_F301.jpg,ZPkbtIBypb0,-0.0392,"a vape or e-cigarette device, clearly visible",614.2,0.2185
3253,PROMOTIONAL_ZPkbtIBypb0_F028.jpg,ZPkbtIBypb0,-0.0392,"a can of beer, clearly visible",362.1,0.2047
3254,PROMOTIONAL_kJofDnUYPhw_F095.jpg,kJofDnUYPhw,-0.0393,"a can of beer, clearly visible",251.6,0.2215
3255,PROMOTIONAL_ZPkbtIBypb0_F311.jpg,ZPkbtIBypb0,-0.0393,"a vape or e-cigarette device, clearly visible",898.4,0.2031
3256,PROMOTIONAL_gN8Ol4w9u6s_F109.jpg,gN8Ol4w9u6s,-0.0393,"a person smoking a cigarette, cigarette clearly visible",221.5,0.2221
3257,PROMOTIONAL_ZdlX7gvDZ0U_F024.jpg,ZdlX7gvDZ0U,-0.0393,a pouch or sachet of gutka or pan masala with visible branding,1139.6,0.2433
3258,PROMOTIONAL_3MaLTyJokyM_F034.jpg,3MaLTyJokyM,-0.0393,"a vape or e-cigarette device, clearly visible",262.1,0.2000
3259,PROMOTIONAL_BJpdusGS8Ak_F087.jpg,BJpdusGS8Ak,-0.0393,a photo of a cigarette pack,458.2,0.1973
3260,PROMOTIONAL_OWSC-C447aY_F057.jpg,OWSC-C447aY,-0.0394,"a person smoking a cigarette, cigarette clearly visible",159.5,0.2015
3261,PROMOTIONAL_guFdyc-Rpj0_F022.jpg,guFdyc-Rpj0,-0.0394,"a vape or e-cigarette device, clearly visible",383.8,0.2058
3262,PROMOTIONAL_H2qy5DVUOw8_F002.jpg,H2qy5DVUOw8,-0.0394,"a cigar being smoked, clearly visible",265.8,0.1901
3263,PROMOTIONAL_hbQ4dEjaJ6c_F053.jpg,hbQ4dEjaJ6c,-0.0394,a pouch or sachet of gutka or pan masala with visible branding,185.9,0.2041
3264,PROMOTIONAL_o2cFKv3Sb_8_F003.jpg,o2cFKv3Sb_8,-0.0394,"a can of beer, clearly visible",694.4,0.1840
3265,PROMOTIONAL_-vFLsll_Gpk_F015.jpg,-vFLsll_Gpk,-0.0395,"a can of beer, clearly visible",208.5,0.1946
3266,PROMOTIONAL_ZPkbtIBypb0_F119.jpg,ZPkbtIBypb0,-0.0395,"a can of beer, clearly visible",454.0,0.1982
3267,PROMOTIONAL_guFdyc-Rpj0_F021.jpg,guFdyc-Rpj0,-0.0396,"a vape or e-cigarette device, clearly visible",701.4,0.1731
3268,PROMOTIONAL_4rN1GAFrzi4_F119.jpg,4rN1GAFrzi4,-0.0396,"a person smoking a cigarette, cigarette clearly visible",479.6,0.1896
3269,PROMOTIONAL_rIYna5PfdDU_F015.jpg,rIYna5PfdDU,-0.0397,"a vape or e-cigarette device, clearly visible",269.7,0.2175
3270,PROMOTIONAL_hbQ4dEjaJ6c_F002.jpg,hbQ4dEjaJ6c,-0.0397,a pouch or sachet of gutka or pan masala with visible branding,198.2,0.2152
3271,PROMOTIONAL_ZPkbtIBypb0_F259.jpg,ZPkbtIBypb0,-0.0398,"a vape or e-cigarette device, clearly visible",631.8,0.2360
3272,PROMOTIONAL_wE8AsupuJAI_F021.jpg,wE8AsupuJAI,-0.0398,"a can of beer, clearly visible",463.4,0.1994
3273,PROMOTIONAL_ZPkbtIBypb0_F116.jpg,ZPkbtIBypb0,-0.0399,"a can of beer, clearly visible",514.8,0.2265
3274,PROMOTIONAL_BJpdusGS8Ak_F068.jpg,BJpdusGS8Ak,-0.0399,"a vape or e-cigarette device, clearly visible",208.0,0.2116
3275,PROMOTIONAL_fmK0FYpaJ7E_F064.jpg,fmK0FYpaJ7E,-0.0399,a pouch or sachet of gutka or pan masala with visible branding,188.8,0.2301
3276,PROMOTIONAL_4rN1GAFrzi4_F005.jpg,4rN1GAFrzi4,-0.0399,"a vape or e-cigarette device, clearly visible",460.1,0.1960
3277,PROMOTIONAL_ymCBZ6xXJkY_F006.jpg,ymCBZ6xXJkY,-0.0399,"a vape or e-cigarette device, clearly visible",151.9,0.2108
3278,PROMOTIONAL_ZPkbtIBypb0_F151.jpg,ZPkbtIBypb0,-0.0399,"a vape or e-cigarette device, clearly visible",197.7,0.2121
3279,PROMOTIONAL_ZjaOdXCXgJw_F004.jpg,ZjaOdXCXgJw,-0.0399,"a person smoking a cigarette, cigarette clearly visible",487.4,0.1758
3280,PROMOTIONAL_gN8Ol4w9u6s_F225.jpg,gN8Ol4w9u6s,-0.0400,"a cigar being smoked, clearly visible",442.0,0.2066
3281,PROMOTIONAL_4IP3zfr8Tvk_F151.jpg,4IP3zfr8Tvk,-0.0400,a hookah pipe,143.6,0.2134
3282,PROMOTIONAL_9VLJyBaIiMQ_F040.jpg,9VLJyBaIiMQ,-0.0400,"a cigar being smoked, clearly visible",400.1,0.1939
3283,PROMOTIONAL_i8sQcC6wF1Q_F029.jpg,i8sQcC6wF1Q,-0.0401,a pouch or sachet of gutka or pan masala with visible branding,593.9,0.1833
3284,PROMOTIONAL_N4UF9ezYzp0_F008.jpg,N4UF9ezYzp0,-0.0401,"a cigar being smoked, clearly visible",102.7,0.2083
3285,PROMOTIONAL_ZPkbtIBypb0_F246.jpg,ZPkbtIBypb0,-0.0401,"a vape or e-cigarette device, clearly visible",280.5,0.2238
3286,PROMOTIONAL_ZPkbtIBypb0_F058.jpg,ZPkbtIBypb0,-0.0402,"a vape or e-cigarette device, clearly visible",327.7,0.2101
3287,PROMOTIONAL_NEkFNbY2ZJU_F005.jpg,NEkFNbY2ZJU,-0.0403,"a person smoking a cigarette, cigarette clearly visible",460.7,0.2079
3288,PROMOTIONAL_kJofDnUYPhw_F096.jpg,kJofDnUYPhw,-0.0403,"a vape or e-cigarette device, clearly visible",239.4,0.2257
3289,PROMOTIONAL_o2cFKv3Sb_8_F020.jpg,o2cFKv3Sb_8,-0.0404,"a vape or e-cigarette device, clearly visible",589.0,0.2106
3290,PROMOTIONAL_4rN1GAFrzi4_F006.jpg,4rN1GAFrzi4,-0.0404,"a can of beer, clearly visible",459.7,0.1931
