rank,filename,video_id,margin_score,matched_prompt,blur_score,raw_positive_score
1492,NEUTRAL_AWr1HIpkQVc_F188.jpg,AWr1HIpkQVc,-0.0534,"a cigar being smoked, clearly visible",1277.6,0.1957
1493,NEUTRAL_N69DzL9FM0Y_F116.jpg,N69DzL9FM0Y,-0.0535,"a vape or e-cigarette device, clearly visible",1950.1,0.1826
1494,NEUTRAL_gVoFKyA1YGw_F103.jpg,gVoFKyA1YGw,-0.0536,"a cigar being smoked, clearly visible",2432.2,0.1704
1495,NEUTRAL_DIsjjT1XRwQ_F400.jpg,DIsjjT1XRwQ,-0.0536,"a vape or e-cigarette device, clearly visible",2905.9,0.1617
1496,NEUTRAL_DIsjjT1XRwQ_F270.jpg,DIsjjT1XRwQ,-0.0536,a pouch or sachet of gutka or pan masala with visible branding,2411.9,0.2095
1497,NEUTRAL_DIsjjT1XRwQ_F623.jpg,DIsjjT1XRwQ,-0.0538,a pouch or sachet of gutka or pan masala with visible branding,1482.9,0.2137
1498,NEUTRAL_gVoFKyA1YGw_F310.jpg,gVoFKyA1YGw,-0.0538,"a cigar being smoked, clearly visible",1987.5,0.1754
1499,NEUTRAL_DIsjjT1XRwQ_F570.jpg,DIsjjT1XRwQ,-0.0539,"a vape or e-cigarette device, clearly visible",1770.4,0.2187
1500,NEUTRAL_DIsjjT1XRwQ_F448.jpg,DIsjjT1XRwQ,-0.0539,"a vape or e-cigarette device, clearly visible",2094.2,0.2146
1501,NEUTRAL_gVoFKyA1YGw_F111.jpg,gVoFKyA1YGw,-0.0540,"a cigar being smoked, clearly visible",2520.8,0.1505
1502,NEUTRAL_vHg96kjiUeo_F222.jpg,vHg96kjiUeo,-0.0540,"a can of beer, clearly visible",910.7,0.2243
1503,NEUTRAL_gVoFKyA1YGw_F191.jpg,gVoFKyA1YGw,-0.0540,"a glass of beer or wine, clearly visible",2453.1,0.1724
1504,NEUTRAL_DIsjjT1XRwQ_F347.jpg,DIsjjT1XRwQ,-0.0541,a pouch or sachet of gutka or pan masala with visible branding,2658.5,0.1832
1505,NEUTRAL_DIsjjT1XRwQ_F536.jpg,DIsjjT1XRwQ,-0.0541,"a vape or e-cigarette device, clearly visible",1880.4,0.1941
1506,NEUTRAL_DIsjjT1XRwQ_F388.jpg,DIsjjT1XRwQ,-0.0541,"a vape or e-cigarette device, clearly visible",2509.7,0.1932
1507,NEUTRAL_-8EVmZ25y9E_F038.jpg,-8EVmZ25y9E,-0.0541,"a vape or e-cigarette device, clearly visible",2845.5,0.1701
1508,NEUTRAL_DIsjjT1XRwQ_F383.jpg,DIsjjT1XRwQ,-0.0541,a pouch or sachet of gutka or pan masala with visible branding,2389.6,0.1967
1509,NEUTRAL_gVoFKyA1YGw_F011.jpg,gVoFKyA1YGw,-0.0541,"a glass of beer or wine, clearly visible",2611.8,0.2167
1510,NEUTRAL_KVn-eEWSRTU_F089.jpg,KVn-eEWSRTU,-0.0542,a pouch or sachet of gutka or pan masala with visible branding,1526.0,0.1963
1511,NEUTRAL_gVoFKyA1YGw_F098.jpg,gVoFKyA1YGw,-0.0542,"a cigar being smoked, clearly visible",2557.5,0.1873
1512,NEUTRAL_DIsjjT1XRwQ_F548.jpg,DIsjjT1XRwQ,-0.0543,a pouch or sachet of gutka or pan masala with visible branding,1605.5,0.2107
1513,NEUTRAL_DIsjjT1XRwQ_F480.jpg,DIsjjT1XRwQ,-0.0544,"a vape or e-cigarette device, clearly visible",2259.0,0.1788
1514,NEUTRAL_DIsjjT1XRwQ_F391.jpg,DIsjjT1XRwQ,-0.0545,"a vape or e-cigarette device, clearly visible",3048.2,0.1634
1515,NEUTRAL_DIsjjT1XRwQ_F327.jpg,DIsjjT1XRwQ,-0.0545,"a vape or e-cigarette device, clearly visible",2737.2,0.1715
1516,NEUTRAL_ByxyBwTsGlo_F001.jpg,ByxyBwTsGlo,-0.0546,a pouch or sachet of gutka or pan masala with visible branding,1510.5,0.2213
1517,NEUTRAL_gVoFKyA1YGw_F222.jpg,gVoFKyA1YGw,-0.0546,"a cigar being smoked, clearly visible",2246.3,0.1467
1518,NEUTRAL_gVoFKyA1YGw_F044.jpg,gVoFKyA1YGw,-0.0547,"a glass of beer or wine, clearly visible",2592.1,0.1631
1519,NEUTRAL_gVoFKyA1YGw_F253.jpg,gVoFKyA1YGw,-0.0547,"a cigar being smoked, clearly visible",715.9,0.1808
1520,NEUTRAL_KVn-eEWSRTU_F007.jpg,KVn-eEWSRTU,-0.0547,a pouch or sachet of gutka or pan masala with visible branding,1137.5,0.1780
1521,NEUTRAL_DIsjjT1XRwQ_F330.jpg,DIsjjT1XRwQ,-0.0547,"a vape or e-cigarette device, clearly visible",2858.1,0.1688
1522,NEUTRAL_DIsjjT1XRwQ_F131.jpg,DIsjjT1XRwQ,-0.0547,a pouch or sachet of gutka or pan masala with visible branding,1619.5,0.2254
1523,NEUTRAL_DIsjjT1XRwQ_F598.jpg,DIsjjT1XRwQ,-0.0549,"a vape or e-cigarette device, clearly visible",1846.7,0.2260
1524,NEUTRAL_DIsjjT1XRwQ_F483.jpg,DIsjjT1XRwQ,-0.0549,a pouch or sachet of gutka or pan masala with visible branding,1242.7,0.2395
1525,NEUTRAL_gVoFKyA1YGw_F061.jpg,gVoFKyA1YGw,-0.0550,"a glass of beer or wine, clearly visible",2344.4,0.1775
1526,NEUTRAL_t87mgidAKsI_F034.jpg,t87mgidAKsI,-0.0551,"a can of beer, clearly visible",656.2,0.2024
1527,NEUTRAL_DIsjjT1XRwQ_F538.jpg,DIsjjT1XRwQ,-0.0552,"a vape or e-cigarette device, clearly visible",1848.9,0.1965
1528,NEUTRAL_DIsjjT1XRwQ_F502.jpg,DIsjjT1XRwQ,-0.0552,"a person smoking a cigarette, cigarette clearly visible",1228.1,0.2248
1529,NEUTRAL_N69DzL9FM0Y_F059.jpg,N69DzL9FM0Y,-0.0553,"a vape or e-cigarette device, clearly visible",1648.7,0.2111
1530,NEUTRAL_DIsjjT1XRwQ_F539.jpg,DIsjjT1XRwQ,-0.0554,a pouch or sachet of gutka or pan masala with visible branding,1900.4,0.2051
1531,NEUTRAL_DIsjjT1XRwQ_F360.jpg,DIsjjT1XRwQ,-0.0554,"a vape or e-cigarette device, clearly visible",2962.1,0.1802
1532,NEUTRAL_-8EVmZ25y9E_F112.jpg,-8EVmZ25y9E,-0.0554,"a vape or e-cigarette device, clearly visible",3198.5,0.1842
1533,NEUTRAL_AWr1HIpkQVc_F250.jpg,AWr1HIpkQVc,-0.0555,"a person smoking a cigarette, cigarette clearly visible",1356.4,0.1935
1534,NEUTRAL_DIsjjT1XRwQ_F527.jpg,DIsjjT1XRwQ,-0.0555,a pouch or sachet of gutka or pan masala with visible branding,1640.1,0.1990
1535,NEUTRAL_ByxyBwTsGlo_F031.jpg,ByxyBwTsGlo,-0.0555,a pouch or sachet of gutka or pan masala with visible branding,1143.0,0.1873
1536,NEUTRAL_-8EVmZ25y9E_F013.jpg,-8EVmZ25y9E,-0.0556,"a vape or e-cigarette device, clearly visible",2577.9,0.1682
1537,NEUTRAL_DIsjjT1XRwQ_F329.jpg,DIsjjT1XRwQ,-0.0556,"a vape or e-cigarette device, clearly visible",2606.0,0.1776
1538,NEUTRAL_DIsjjT1XRwQ_F312.jpg,DIsjjT1XRwQ,-0.0556,"a vape or e-cigarette device, clearly visible",2091.6,0.1868
1539,NEUTRAL_DIsjjT1XRwQ_F292.jpg,DIsjjT1XRwQ,-0.0556,"a vape or e-cigarette device, clearly visible",2168.1,0.1871
1540,NEUTRAL_-8EVmZ25y9E_F100.jpg,-8EVmZ25y9E,-0.0557,"a vape or e-cigarette device, clearly visible",2289.0,0.1653
1541,NEUTRAL_DIsjjT1XRwQ_F540.jpg,DIsjjT1XRwQ,-0.0557,"a vape or e-cigarette device, clearly visible",1692.4,0.2093
1542,NEUTRAL_DIsjjT1XRwQ_F370.jpg,DIsjjT1XRwQ,-0.0557,"a vape or e-cigarette device, clearly visible",2406.8,0.1995
1543,NEUTRAL_KVn-eEWSRTU_F011.jpg,KVn-eEWSRTU,-0.0557,a pouch or sachet of gutka or pan masala with visible branding,1643.6,0.1914
1544,NEUTRAL_DIsjjT1XRwQ_F371.jpg,DIsjjT1XRwQ,-0.0557,a pouch or sachet of gutka or pan masala with visible branding,2429.1,0.1887
1545,NEUTRAL_gVoFKyA1YGw_F096.jpg,gVoFKyA1YGw,-0.0557,a pouch or sachet of gutka or pan masala with visible branding,2359.4,0.1718
1546,NEUTRAL_zATQhVnsCs4_F001.jpg,zATQhVnsCs4,-0.0559,a pouch or sachet of gutka or pan masala with visible branding,963.6,0.2197
1547,NEUTRAL_AWr1HIpkQVc_F105.jpg,AWr1HIpkQVc,-0.0559,"tobacco leaves or raw tobacco, clearly visible",1750.4,0.2376
1548,NEUTRAL_DIsjjT1XRwQ_F597.jpg,DIsjjT1XRwQ,-0.0559,a pouch or sachet of gutka or pan masala with visible branding,1748.8,0.2285
1549,NEUTRAL_KVn-eEWSRTU_F009.jpg,KVn-eEWSRTU,-0.0560,a pouch or sachet of gutka or pan masala with visible branding,1802.5,0.1912
1550,NEUTRAL_DIsjjT1XRwQ_F356.jpg,DIsjjT1XRwQ,-0.0560,"a vape or e-cigarette device, clearly visible",2614.7,0.1828
1551,NEUTRAL_DIsjjT1XRwQ_F196.jpg,DIsjjT1XRwQ,-0.0561,a pouch or sachet of gutka or pan masala with visible branding,1742.1,0.2173
1552,NEUTRAL_rQ-tpZOG2tw_F003.jpg,rQ-tpZOG2tw,-0.0561,"a vape or e-cigarette device, clearly visible",1067.3,0.1912
1553,NEUTRAL_gVoFKyA1YGw_F128.jpg,gVoFKyA1YGw,-0.0562,a pouch or sachet of gutka or pan masala with visible branding,2309.3,0.1734
1554,NEUTRAL_gVoFKyA1YGw_F217.jpg,gVoFKyA1YGw,-0.0562,a pouch or sachet of gutka or pan masala with visible branding,2249.8,0.1741
1555,NEUTRAL_N69DzL9FM0Y_F010.jpg,N69DzL9FM0Y,-0.0563,"a can of beer, clearly visible",348.5,0.2144
1556,NEUTRAL_TsyNt4lGD94_F062.jpg,TsyNt4lGD94,-0.0563,"a can of beer, clearly visible",1970.2,0.1445
1557,NEUTRAL_DIsjjT1XRwQ_F369.jpg,DIsjjT1XRwQ,-0.0563,a pouch or sachet of gutka or pan masala with visible branding,2397.7,0.1915
1558,NEUTRAL_gVoFKyA1YGw_F373.jpg,gVoFKyA1YGw,-0.0564,"a cigar being smoked, clearly visible",2563.4,0.1668
1559,NEUTRAL_DIsjjT1XRwQ_F513.jpg,DIsjjT1XRwQ,-0.0564,"a person smoking a cigarette, cigarette clearly visible",1579.4,0.2123
1560,NEUTRAL_gVoFKyA1YGw_F127.jpg,gVoFKyA1YGw,-0.0565,a pouch or sachet of gutka or pan masala with visible branding,735.1,0.1854
1561,NEUTRAL_DIsjjT1XRwQ_F325.jpg,DIsjjT1XRwQ,-0.0565,"a vape or e-cigarette device, clearly visible",2379.6,0.1755
1562,NEUTRAL_zATQhVnsCs4_F006.jpg,zATQhVnsCs4,-0.0565,"a can of beer, clearly visible",903.3,0.2247
1563,NEUTRAL_DIsjjT1XRwQ_F314.jpg,DIsjjT1XRwQ,-0.0566,"a vape or e-cigarette device, clearly visible",2723.8,0.1607
1564,NEUTRAL_DIsjjT1XRwQ_F382.jpg,DIsjjT1XRwQ,-0.0566,"a vape or e-cigarette device, clearly visible",2561.8,0.1899
1565,NEUTRAL_gVoFKyA1YGw_F245.jpg,gVoFKyA1YGw,-0.0566,"a glass of beer or wine, clearly visible",2479.4,0.1949
1566,NEUTRAL_gVoFKyA1YGw_F192.jpg,gVoFKyA1YGw,-0.0567,a pouch or sachet of gutka or pan masala with visible branding,2427.8,0.1673
1567,NEUTRAL_AWr1HIpkQVc_F001.jpg,AWr1HIpkQVc,-0.0567,"a glass of beer or wine, clearly visible",920.7,0.2231
1568,NEUTRAL_AWr1HIpkQVc_F004.jpg,AWr1HIpkQVc,-0.0568,"a vape or e-cigarette device, clearly visible",232.2,0.2088
1569,NEUTRAL_gVoFKyA1YGw_F259.jpg,gVoFKyA1YGw,-0.0568,a pouch or sachet of gutka or pan masala with visible branding,2303.4,0.1853
1570,NEUTRAL_DIsjjT1XRwQ_F337.jpg,DIsjjT1XRwQ,-0.0569,"a vape or e-cigarette device, clearly visible",2385.7,0.2008
1571,NEUTRAL_gVoFKyA1YGw_F280.jpg,gVoFKyA1YGw,-0.0569,a pouch or sachet of gutka or pan masala with visible branding,2393.7,0.1942
1572,NEUTRAL_DIsjjT1XRwQ_F039.jpg,DIsjjT1XRwQ,-0.0569,a pouch or sachet of gutka or pan masala with visible branding,1112.0,0.2287
1573,NEUTRAL_xxwNGzTYlIU_F425.jpg,xxwNGzTYlIU,-0.0569,"a vape or e-cigarette device, clearly visible",1429.3,0.2169
1574,NEUTRAL_gVoFKyA1YGw_F086.jpg,gVoFKyA1YGw,-0.0569,"a cigar being smoked, clearly visible",2018.2,0.1885
1575,NEUTRAL_gVoFKyA1YGw_F151.jpg,gVoFKyA1YGw,-0.0570,a pouch or sachet of gutka or pan masala with visible branding,2344.0,0.1975
1576,NEUTRAL_DIsjjT1XRwQ_F036.jpg,DIsjjT1XRwQ,-0.0571,a pouch or sachet of gutka or pan masala with visible branding,1155.4,0.2279
1577,NEUTRAL_gVoFKyA1YGw_F182.jpg,gVoFKyA1YGw,-0.0571,a pouch or sachet of gutka or pan masala with visible branding,2380.0,0.1656
1578,NEUTRAL_N69DzL9FM0Y_F062.jpg,N69DzL9FM0Y,-0.0571,a pouch or sachet of gutka or pan masala with visible branding,1678.9,0.2071
1579,NEUTRAL_DIsjjT1XRwQ_F397.jpg,DIsjjT1XRwQ,-0.0571,"a vape or e-cigarette device, clearly visible",3082.6,0.1659
1580,NEUTRAL_DIsjjT1XRwQ_F291.jpg,DIsjjT1XRwQ,-0.0572,"a vape or e-cigarette device, clearly visible",2493.1,0.1632
1581,NEUTRAL_DIsjjT1XRwQ_F303.jpg,DIsjjT1XRwQ,-0.0572,"a vape or e-cigarette device, clearly visible",2559.6,0.1611
1582,NEUTRAL_t87mgidAKsI_F035.jpg,t87mgidAKsI,-0.0573,"a can of beer, clearly visible",670.1,0.2088
1583,NEUTRAL_DIsjjT1XRwQ_F512.jpg,DIsjjT1XRwQ,-0.0573,a pouch or sachet of gutka or pan masala with visible branding,1546.7,0.2031
1584,NEUTRAL_TsyNt4lGD94_F057.jpg,TsyNt4lGD94,-0.0574,"a person smoking a cigarette, cigarette clearly visible",1725.8,0.1710
1585,NEUTRAL_gVoFKyA1YGw_F113.jpg,gVoFKyA1YGw,-0.0574,"a cigar being smoked, clearly visible",2422.1,0.1741
1586,NEUTRAL_DIsjjT1XRwQ_F348.jpg,DIsjjT1XRwQ,-0.0574,a pouch or sachet of gutka or pan masala with visible branding,2651.9,0.1808
1587,NEUTRAL_DIsjjT1XRwQ_F389.jpg,DIsjjT1XRwQ,-0.0574,"a vape or e-cigarette device, clearly visible",2723.2,0.1831
1588,NEUTRAL_DIsjjT1XRwQ_F121.jpg,DIsjjT1XRwQ,-0.0574,"a person smoking a cigarette, cigarette clearly visible",1467.9,0.2092
1589,NEUTRAL_AWr1HIpkQVc_F154.jpg,AWr1HIpkQVc,-0.0574,"a can of beer, clearly visible",1162.9,0.2088
1590,NEUTRAL_ByxyBwTsGlo_F002.jpg,ByxyBwTsGlo,-0.0575,a pouch or sachet of gutka or pan masala with visible branding,1026.1,0.2174
1591,NEUTRAL_DIsjjT1XRwQ_F055.jpg,DIsjjT1XRwQ,-0.0575,a pouch or sachet of gutka or pan masala with visible branding,1459.2,0.2264
1592,NEUTRAL_DIsjjT1XRwQ_F355.jpg,DIsjjT1XRwQ,-0.0575,"a vape or e-cigarette device, clearly visible",2531.1,0.1900
1593,NEUTRAL_gVoFKyA1YGw_F140.jpg,gVoFKyA1YGw,-0.0575,a pouch or sachet of gutka or pan masala with visible branding,2321.8,0.1800
1594,NEUTRAL_DIsjjT1XRwQ_F338.jpg,DIsjjT1XRwQ,-0.0575,"a vape or e-cigarette device, clearly visible",2572.6,0.1659
1595,NEUTRAL_DIsjjT1XRwQ_F130.jpg,DIsjjT1XRwQ,-0.0576,a pouch or sachet of gutka or pan masala with visible branding,1635.8,0.2246
1596,NEUTRAL_DIsjjT1XRwQ_F472.jpg,DIsjjT1XRwQ,-0.0577,"a vape or e-cigarette device, clearly visible",2214.3,0.2189
1597,NEUTRAL_DIsjjT1XRwQ_F457.jpg,DIsjjT1XRwQ,-0.0578,"a vape or e-cigarette device, clearly visible",1904.2,0.2265
1598,NEUTRAL_gVoFKyA1YGw_F046.jpg,gVoFKyA1YGw,-0.0578,"a cigar being smoked, clearly visible",2571.9,0.1664
1599,NEUTRAL_TsyNt4lGD94_F042.jpg,TsyNt4lGD94,-0.0578,"workers manufacturing cigarettes or pan masala in a factory, product visible",1437.2,0.2254
1600,NEUTRAL_DIsjjT1XRwQ_F591.jpg,DIsjjT1XRwQ,-0.0579,"a vape or e-cigarette device, clearly visible",1794.8,0.2181
1601,NEUTRAL_gVoFKyA1YGw_F381.jpg,gVoFKyA1YGw,-0.0580,"a cigar being smoked, clearly visible",2097.5,0.1881
1602,NEUTRAL_DIsjjT1XRwQ_F372.jpg,DIsjjT1XRwQ,-0.0580,"a vape or e-cigarette device, clearly visible",2474.7,0.1728
1603,NEUTRAL_gVoFKyA1YGw_F203.jpg,gVoFKyA1YGw,-0.0581,"a glass of beer or wine, clearly visible",2431.4,0.1634
1604,NEUTRAL_gVoFKyA1YGw_F285.jpg,gVoFKyA1YGw,-0.0581,a pouch or sachet of gutka or pan masala with visible branding,2662.0,0.1847
1605,NEUTRAL_zATQhVnsCs4_F003.jpg,zATQhVnsCs4,-0.0582,"a vape or e-cigarette device, clearly visible",911.1,0.2220
1606,NEUTRAL_AWr1HIpkQVc_F009.jpg,AWr1HIpkQVc,-0.0582,"a can of beer, clearly visible",606.6,0.2051
1607,NEUTRAL_TsyNt4lGD94_F045.jpg,TsyNt4lGD94,-0.0582,"workers manufacturing cigarettes or pan masala in a factory, product visible",1365.4,0.2322
1608,NEUTRAL_DIsjjT1XRwQ_F116.jpg,DIsjjT1XRwQ,-0.0582,"a person smoking a cigarette, cigarette clearly visible",1452.1,0.2160
1609,NEUTRAL_DIsjjT1XRwQ_F065.jpg,DIsjjT1XRwQ,-0.0582,a pouch or sachet of gutka or pan masala with visible branding,907.9,0.2277
1610,NEUTRAL_DIsjjT1XRwQ_F528.jpg,DIsjjT1XRwQ,-0.0583,a pouch or sachet of gutka or pan masala with visible branding,1535.2,0.2086
1611,NEUTRAL_DIsjjT1XRwQ_F580.jpg,DIsjjT1XRwQ,-0.0583,a pouch or sachet of gutka or pan masala with visible branding,1556.6,0.2266
1612,NEUTRAL_DIsjjT1XRwQ_F343.jpg,DIsjjT1XRwQ,-0.0584,"a vape or e-cigarette device, clearly visible",3060.0,0.1708
1613,NEUTRAL_DIsjjT1XRwQ_F541.jpg,DIsjjT1XRwQ,-0.0584,"a person smoking a cigarette, cigarette clearly visible",1616.2,0.1994
1614,NEUTRAL_-8EVmZ25y9E_F002.jpg,-8EVmZ25y9E,-0.0585,"a vape or e-cigarette device, clearly visible",2704.6,0.1626
1615,NEUTRAL_DIsjjT1XRwQ_F322.jpg,DIsjjT1XRwQ,-0.0585,"a vape or e-cigarette device, clearly visible",2570.9,0.1823
1616,NEUTRAL_DIsjjT1XRwQ_F336.jpg,DIsjjT1XRwQ,-0.0587,"a vape or e-cigarette device, clearly visible",2405.2,0.1950
1617,NEUTRAL_DIsjjT1XRwQ_F365.jpg,DIsjjT1XRwQ,-0.0587,"a vape or e-cigarette device, clearly visible",2456.3,0.1860
1618,NEUTRAL_DIsjjT1XRwQ_F519.jpg,DIsjjT1XRwQ,-0.0588,"a person smoking a cigarette, cigarette clearly visible",1352.2,0.2228
1619,NEUTRAL_gVoFKyA1YGw_F290.jpg,gVoFKyA1YGw,-0.0588,a pouch or sachet of gutka or pan masala with visible branding,2318.6,0.1681
1620,NEUTRAL_AWr1HIpkQVc_F195.jpg,AWr1HIpkQVc,-0.0588,"a vape or e-cigarette device, clearly visible",1233.0,0.1872
1621,NEUTRAL_gVoFKyA1YGw_F372.jpg,gVoFKyA1YGw,-0.0588,"a cigar being smoked, clearly visible",2563.0,0.1628
1622,NEUTRAL_DIsjjT1XRwQ_F458.jpg,DIsjjT1XRwQ,-0.0588,"a vape or e-cigarette device, clearly visible",1986.0,0.2192
1623,NEUTRAL_xxwNGzTYlIU_F243.jpg,xxwNGzTYlIU,-0.0588,a pouch or sachet of gutka or pan masala with visible branding,1461.9,0.1873
1624,NEUTRAL_DIsjjT1XRwQ_F484.jpg,DIsjjT1XRwQ,-0.0589,a pouch or sachet of gutka or pan masala with visible branding,1186.6,0.2356
1625,NEUTRAL_DIsjjT1XRwQ_F041.jpg,DIsjjT1XRwQ,-0.0590,"a vape or e-cigarette device, clearly visible",1248.8,0.2233
1626,NEUTRAL_DIsjjT1XRwQ_F300.jpg,DIsjjT1XRwQ,-0.0590,"a vape or e-cigarette device, clearly visible",2723.8,0.1649
1627,NEUTRAL_t87mgidAKsI_F057.jpg,t87mgidAKsI,-0.0591,"a vape or e-cigarette device, clearly visible",148.6,0.2120
1628,NEUTRAL_xxwNGzTYlIU_F423.jpg,xxwNGzTYlIU,-0.0591,"a vape or e-cigarette device, clearly visible",552.4,0.1650
1629,NEUTRAL_rQ-tpZOG2tw_F002.jpg,rQ-tpZOG2tw,-0.0592,a pouch or sachet of gutka or pan masala with visible branding,718.5,0.1984
1630,NEUTRAL_gVoFKyA1YGw_F057.jpg,gVoFKyA1YGw,-0.0592,"a cigar being smoked, clearly visible",2596.0,0.1707
1631,NEUTRAL_gVoFKyA1YGw_F027.jpg,gVoFKyA1YGw,-0.0592,"a glass of beer or wine, clearly visible",2168.1,0.1735
1632,NEUTRAL_DIsjjT1XRwQ_F523.jpg,DIsjjT1XRwQ,-0.0592,"a vape or e-cigarette device, clearly visible",1699.0,0.2100
1633,NEUTRAL_gVoFKyA1YGw_F064.jpg,gVoFKyA1YGw,-0.0592,"a cigar being smoked, clearly visible",2049.9,0.1714
1634,NEUTRAL_DIsjjT1XRwQ_F352.jpg,DIsjjT1XRwQ,-0.0593,"a vape or e-cigarette device, clearly visible",2409.1,0.1898
1635,NEUTRAL_DIsjjT1XRwQ_F341.jpg,DIsjjT1XRwQ,-0.0593,"a vape or e-cigarette device, clearly visible",3020.2,0.1634
1636,NEUTRAL_DIsjjT1XRwQ_F127.jpg,DIsjjT1XRwQ,-0.0594,a pouch or sachet of gutka or pan masala with visible branding,1700.1,0.2211
1637,NEUTRAL_DIsjjT1XRwQ_F524.jpg,DIsjjT1XRwQ,-0.0595,"a vape or e-cigarette device, clearly visible",1443.2,0.2176
1638,NEUTRAL_xxwNGzTYlIU_F207.jpg,xxwNGzTYlIU,-0.0596,"a can of beer, clearly visible",1904.0,0.1661
1639,NEUTRAL_DIsjjT1XRwQ_F296.jpg,DIsjjT1XRwQ,-0.0596,"a vape or e-cigarette device, clearly visible",2646.0,0.1658
1640,NEUTRAL_DIsjjT1XRwQ_F047.jpg,DIsjjT1XRwQ,-0.0596,a pouch or sachet of gutka or pan masala with visible branding,1279.3,0.2128
1641,NEUTRAL_TsyNt4lGD94_F059.jpg,TsyNt4lGD94,-0.0597,"a can of beer, clearly visible",2793.4,0.1645
1642,NEUTRAL_gVoFKyA1YGw_F376.jpg,gVoFKyA1YGw,-0.0598,"a glass of beer or wine, clearly visible",2273.0,0.1761
1643,NEUTRAL_DIsjjT1XRwQ_F353.jpg,DIsjjT1XRwQ,-0.0598,a pouch or sachet of gutka or pan masala with visible branding,2485.8,0.1803
1644,NEUTRAL_gVoFKyA1YGw_F387.jpg,gVoFKyA1YGw,-0.0598,"a cigar being smoked, clearly visible",2023.0,0.1938
1645,NEUTRAL_KVn-eEWSRTU_F008.jpg,KVn-eEWSRTU,-0.0600,a pouch or sachet of gutka or pan masala with visible branding,1247.2,0.1877
1646,NEUTRAL_TsyNt4lGD94_F034.jpg,TsyNt4lGD94,-0.0601,a pouch or sachet of gutka or pan masala with visible branding,1297.0,0.2304
1647,NEUTRAL_DIsjjT1XRwQ_F057.jpg,DIsjjT1XRwQ,-0.0601,a pouch or sachet of gutka or pan masala with visible branding,1423.8,0.2266
1648,NEUTRAL_DIsjjT1XRwQ_F030.jpg,DIsjjT1XRwQ,-0.0601,a pouch or sachet of gutka or pan masala with visible branding,1266.5,0.2247
1649,NEUTRAL_DIsjjT1XRwQ_F120.jpg,DIsjjT1XRwQ,-0.0602,a pouch or sachet of gutka or pan masala with visible branding,1403.2,0.2050
1650,NEUTRAL_gVoFKyA1YGw_F016.jpg,gVoFKyA1YGw,-0.0603,a pouch or sachet of gutka or pan masala with visible branding,2551.0,0.1968
1651,NEUTRAL_DIsjjT1XRwQ_F321.jpg,DIsjjT1XRwQ,-0.0604,"a vape or e-cigarette device, clearly visible",2515.4,0.1674
1652,NEUTRAL_DIsjjT1XRwQ_F043.jpg,DIsjjT1XRwQ,-0.0606,"a vape or e-cigarette device, clearly visible",1227.3,0.2200
1653,NEUTRAL_DIsjjT1XRwQ_F328.jpg,DIsjjT1XRwQ,-0.0606,"a vape or e-cigarette device, clearly visible",2351.2,0.1869
1654,NEUTRAL_DIsjjT1XRwQ_F477.jpg,DIsjjT1XRwQ,-0.0606,"a vape or e-cigarette device, clearly visible",2334.7,0.1914
1655,NEUTRAL_gVoFKyA1YGw_F260.jpg,gVoFKyA1YGw,-0.0606,a pouch or sachet of gutka or pan masala with visible branding,2294.8,0.1820
1656,NEUTRAL_gVoFKyA1YGw_F371.jpg,gVoFKyA1YGw,-0.0606,"a cigar being smoked, clearly visible",2451.9,0.1569
1657,NEUTRAL_-8EVmZ25y9E_F095.jpg,-8EVmZ25y9E,-0.0606,"a vape or e-cigarette device, clearly visible",2283.0,0.1578
1658,NEUTRAL_DIsjjT1XRwQ_F302.jpg,DIsjjT1XRwQ,-0.0606,a pouch or sachet of gutka or pan masala with visible branding,2459.3,0.1558
1659,NEUTRAL_gVoFKyA1YGw_F388.jpg,gVoFKyA1YGw,-0.0606,"a cigar being smoked, clearly visible",2120.3,0.1932
1660,NEUTRAL_DIsjjT1XRwQ_F518.jpg,DIsjjT1XRwQ,-0.0607,"a person smoking a cigarette, cigarette clearly visible",1454.5,0.2130
1661,NEUTRAL_DIsjjT1XRwQ_F332.jpg,DIsjjT1XRwQ,-0.0607,"a vape or e-cigarette device, clearly visible",2949.4,0.1623
1662,NEUTRAL_DIsjjT1XRwQ_F554.jpg,DIsjjT1XRwQ,-0.0607,"a vape or e-cigarette device, clearly visible",1317.5,0.2288
1663,NEUTRAL_gVoFKyA1YGw_F033.jpg,gVoFKyA1YGw,-0.0608,"a cigar being smoked, clearly visible",2713.3,0.1623
1664,NEUTRAL_gVoFKyA1YGw_F286.jpg,gVoFKyA1YGw,-0.0608,a pouch or sachet of gutka or pan masala with visible branding,2682.7,0.1848
1665,NEUTRAL_TsyNt4lGD94_F004.jpg,TsyNt4lGD94,-0.0608,a pouch or sachet of gutka or pan masala with visible branding,746.9,0.1735
1666,NEUTRAL_gVoFKyA1YGw_F045.jpg,gVoFKyA1YGw,-0.0609,"a cigar being smoked, clearly visible",2601.8,0.1671
1667,NEUTRAL_AWr1HIpkQVc_F222.jpg,AWr1HIpkQVc,-0.0609,a pouch or sachet of gutka or pan masala with visible branding,1332.3,0.1982
1668,NEUTRAL_KVn-eEWSRTU_F102.jpg,KVn-eEWSRTU,-0.0609,a pouch or sachet of gutka or pan masala with visible branding,1823.5,0.1847
